Borderland_Codes
38197868041
38203726832
38204795943
38206808502
38204208927
38204218156
38208382528
38211768047
38211753246
38197171819
38196503923
38196677208
38200336008
38200594719
38200583838
38198596446
38208183883
38208191877
38197874984
38195804408
38207953733
38212731346
38212725217
38197767389
38207419727
38197064084
38204528831
38204539132
38212638764
38197389513
38207804203
38205918998
38205903845
38199811767
38199448556
38199437082
38201027676
38201033069
38197517311
38197522335
38195566695
38209026198
38209033233
38197889753
38197891951
38209344086
38211574054
38196267846
38202729654
38202713388
38203775823
38203786567
38206963041
38206958393
38200157716
38200165302
38202301302
38202298906
38199247141
38211707733
38207253574
38207243119
38209316523
38209304724
38213338075
38198471588
38198486645
38203801060
38210117731
38210124341
38208984636
38208971545
38200803056
38200818141
38197046544
38197055863
38213583542
38212771859
38199507152
38199514845
38213571532
38202806471
38202819935
38208111214
38208128622
38205074433
38205083468
38204359454
38204344953
38210261922
38210257913
38201736017
38201744172
38195587066
38195592725
38195036438
38195027569
38207715943
38207722673
38207037988
38196536891
38197168190
38207704109
38198386815
38198377339
38211248490
38211255202
38201569564
38205616203
38205637604
38205881856
38205872302
38201909324
38201913580
38200355107
38200345277
38195322684
38195314986
38194914505
38194905379
38201516151
38201526807
38201316097
38201728329
38200305477
38200314130
38197978764
38197966155
38197134988
38197128305
38199061689
38199076686
38195819777
38203549751
38203557478
38196241893
38196257032
38200328843
38207961497
38209896199
38199533613
38199525117
38200208933
38212458473
38212448287
38201834568
38201843060
38211894769
38203336089
38203328795
38196108922
38196093785
38206664511
38206656367
38201177026
38201183086
38198576480
38198568593
38202836291
38202849819
38197754214
38197236448
38194992495
38200535581
38198794910
38206444243
38206451065
38198734131
38198711020
38194867180
38194854811
38211784307
38211798047
38209285102
38209292405
38195721710
38210573558
38210562815
38200362519
38206119761
38206104266
38203752502
38203769170
38198642980
38198639269
38210369344
38210358029
38196659442
38196644281
38208474414
38211075689
38197606048
38204956827
38201475165
38201466369
38204948448
38196789395
38196771519
38204594498
38204583757
38197109024
38197114629
38197373434
38211105591
38211113170
38205557553
38205564672
38206193000
38206162844
38207421806
38209745536
38205892320
38197076000
38205016012
38206083392
38206095620
38202035192
38214179059
38214164379
38204332965
38204322614
38200895823
38202193526
38202208136
38205648133
38205622295
38195442841
38195457820
38204149043
38210002743
38197678071
38213091793
38213087327
38213305567
38213319501
38201373421
38197777794
38197784368
38208284801
38195933271
38195946336
38204433410
38196366122
38199595870
38199606717
38203391414
38203389412
38200442265
38203631148
38203625420
38194802902
38194791633
38208569812
38197986079
38197994692
38200238748
38211395484
38211403104
38199031746
38196378537
38196388662
38204189737
38204179727
38201655835
38201662592
38214694573
38214681573
38197487796
38197479527
38206411160
38199256189
38204703109
38204715102
38206798067
38200219413
38200287786
38197499679
38212204957
38212216479
38213889793
38213894312
38213251807
38209977279
38214548162
38213403252
38201675766
38209365159
38209355994
38209274851
38204985416
38207208605
38204623861
38198609933
38212843947
38209604446
38207465545
38209861933
38209852124
38215062153
38198854543
38209591022
38200544928
38195248373
38209442741
38208529170
38208533577
38197296280
38195105371
38200414015
38200408098
38214732611
38214745240
38214421574
38214434966
38209063004
38209056929
38203005131
38210623234
38210616294
38204726517
38204734310
38212103898
38212094540
38207852976
38207847114
38203939492
38203948764
38210174562
38210167870
38209709449
38209715836
38212746929
38212757317
38208788621
38208773386
38204973028
38212531319
38212526643
38199641302
38199638658
38212009355
38212014743
38210764389
38210772361
38197658306
38197663061
38198167758
38214794158
38214775569
38207523375
38207514750
38205753594
38205746502
38214015411
38208584866
38208578882
38201431160
38201423711
38203347368
38203355989
38209472394
38209467512
38203659646
38203644949
38197632285
38205172556
38212957724
38212962993
38211213000
38212651648
38211068686
38218262675
38207348933
38207332705
38202905033
38199364358
38199352960
38195558282
38210418188
38210429534
38196847637
38196854694
38207192744
38212279986
38206816912
38210605524
38210592700
38203995734
38203981142
38214204114
38199482887
38215083559
38215077259
38197627267
38197611803
38196195899
38209573042
38209584173
38207617395
38207604574
38199224705
38195357663
38195662851
38197506575
38213377887
38210467731
38207754529
38202462189
38208374670
38205165801
38211191900
38211187999
38214107043
38205325906
38197914820
38197901839
38195731982
38201364682
38206757020
38206768313
38218017553
38197542532
38217603687
38199687936
38198273553
38198867247
38199679629
38201326337
38197555810
38215329872
38200883445
38200877005
38203878265
38203883639
38213543057
38195794789
38201293403
38213266264
38211869358
38211878513
38208795154
38198802449
38202058520
38212808891
38213293115
38198217535
38199478606
38206644910
38202887064
38202898373
38205862408
38205852229
38206406436
38204638806
38207826988
38207836257
38195995986
38194944109
38195387581
38195395068
38200067697
38203792919
38213322310
38197598493
38198319633
38204573342
38212813177
38206311739
38205682746
38205692839
38214809237
38209771214
38212148222
38207166734
38202317504
38202324005
38213665746
38213676683
38215489712
38197301858
38202994776
38206426359
38206439813
38201098784
38203482121
38207397698
38207406634
38197928766
38202273925
38202286590
38203249546
38205931896
38200715052
38197577057
38197736379
38197741267
38206584231
38206578033
38209544095
38209556664
38210086323
38196719603
38196721118
38212194372
38199898949
38204477584
38198208789
38200461426
38212627261
38212616242
38201087476
38199195620
38199288027
38210059085
38210046394
38214066486
38214053490
38206506841
38210349759
38196523689
38196518501
38203499855
38201506638
38196766682
38201309801
38213239756
38213245975
38211168487
38211153265
38207779284
38207766903
38213279812
38206323826
38207914793
38208757290
38208763423
38200859208
38200861426
38200789437
38200797604
38195772550
38195762351
38215129791
38196225437
38196238966
38198351021
38198362200
38206931972
38211516347
38206893479
38203861465
38203855257
38204239573
38204226808
38195336041
38195346900
38197936281
38204279480
38204268445
38207898781
38207904311
38197723831
38207742364
38213176998
38210105861
38214128102
38213391745
38196486972
38196472177
38203702160
38204468967
38204454699
38214311824
38214307940
38197256422
38197248474
38206555633
38206562255
38212405196
38212416704
38199628004
38199614305
38198451460
38207655010
38207642771
38195757362
38197539355
38197564388
38210326897
38210333997
38195916930
38195902348
38204429935
38204411551
38196661020
38202823607
38205768742
38213155384
38213168747
38195214203
38195198615
38211471606
38198779649
38203254603
38194886263
38194895072
38195868957
38195871731
38209097928
38212709944
38212716433
38201825220
38201813096
38198522227
38204783479
38205039966
38205045952
38195014279
38197211039
38197645587
38211091327
38211083562
38212087430
38212076407
38196591637
38196601530
38201391461
38201381788
38197433055
38197446319
38217799258
38217785444
38212763476
38212695535
38204498110
38207497422
38207507949
38205816085
38205805344
38210829514
38210816296
38214327998
38215468372
38215452570
38205715066
38205704988
38205925119
38199023351
38199014129
38205973733
38205967382
38196288167
38196298015
38204612786
38204601820
38202239335
38200984812
38200994079
38215337909
38212604763
38197585296
38211009208
38202742781
38202737624
38210673540
38210684865
38194953806
38194969702
38206061029
38203204551
38203212105
38202526172
38202533619
38202626166
38202636528
38205066122
38207783580
38207791325
38196614695
38212689664
38194751775
38194745320
38215247275
38203469931
38203477894
38201558513
38210715289
38210726466
38210029162
38199402837
38199416094
38199856703
38199867637
38213419852
38209434225
38201262917
38201274814
38213858671
38213841237
38214637407
38214646395
38203744727
38210097529
38195843764
38195856461
38210934869
38200976568
38200964917
38199053829
38199041892
38214608712
38206475148
38206461732
38198141343
38203691137
38203681279
38208324162
38196792547
38196807952
38203191081
38205091626
38211455865
38211462829
38212171301
38212268868
38199888228
38205211700
38205203792
38204485134
38219217770
38199569423
38199575157
38201712246
38206861449
38206879371
38206351124
38196697612
38196702883
38202004934
38213491682
38213729629
38213715908
38210647425
38199214894
38215059193
38215042432
38202862604
38209156922
38209755420
38198935558
38198915408
38212552058
38214865212
38214871534
38200474341
38202044216
38209083247
38209076924
38208338849
38208341152
38207458377
38195832001
38195824493
38213741051
38208258938
38208242203
38195785657
38204818705
38201898783
38201881160
38200055424
38200046431
38210906960
38210914237
38197027399
38201936971
38197031769
38201929999
38207177791
38203531726
38203529171
38198829806
38208817531
38205103711
38205117296
38195005384
38212169403
38212155455
38213228060
38213218802
38199309984
38197092553
38197085906
38198786025
38196207096
38213692488
38213705723
38200755682
38200763934
38205352231
38205361197
38195506919
38195496587
38196274049
38195144589
38195154705
38209526703
38209539845
38206617967
38206605430
38206633551
38204501948
38207065988
38207054794
38202415416
38202424888
38210658587
38199098306
38199102795
38200385516
38200399770
38211857829
38211847269
38203664780
38203674579
38196318332
38196308526
38200378460
38195687607
38195693518
38200926150
38211016478
38213986700
38207296411
38207284924
38200246964
38211236838
38211228785
38204964898
38212836129
38196861904
38213795206
38214721522
38196081019
38196074661
38197194121
38197187058
38205022684
38208233313
38208226802
38205303815
38205294383
38196497528
38194765424
38201534030
38201549613
38203915249
38199184490
38212895964
38197274465
38197268889
38208431763
38197321854
38197335857
38213488523
38213475793
38211499833
38211488635
38207137896
38207147722
38198751686
38198764355
38195367709
38195418246
38195401950
38195652794
38203953400
38206157464
38206177867
38207544280
38207535808
38213565858
38213556703
38198702591
38198722729
38212025138
38212035342
38202028683
38202016805
38211038429
38211023873
38200104332
38200119796
38211771982
38199291458
38211385880
38211371965
38212646509
38205185282
38208352785
38208368776
38206047512
38206035539
38202447448
38202431867
38205959541
38205949918
38209801848
38209794618
38197793773
38197805766
38200139967
38200148127
38195429545
38195431008
38213504146
38195955128
38195967479
38195234878
38199765353
38199753994
38197144550
38197155745
38206131764
38206148767
38207219663
38201797696
38201807716
38207228737
38212545408
38211137743
38200426991
38200432448
38199004366
38198994259
38210851459
38210865683
38198463652
38202592949
38202602557
38206079340
38210038753
38208315779
38213731816
38211425232
38211434689
38196876290
38218509715
38217574680
38203189526
38203605541
38203593952
38198324554
38207598078
38207575447
38200931392
38200949539
38209456065
38195189633
38198406304
38205149746
38205152460
38211565809
38211552784
38217717344
38217729677
38200919741
38198151424
38213539343
38211966564
38211972575
38208033136
38208049123
38204123208
38204131451
38209142947
38201287382
38211736953
38196141089
38196159956
38204805513
38207734622
38203971943
38213282018
38211584811
38199718392
38199704920
38208998948
38200502493
38214499493
38198655946
38205513754
38207237555
38210954231
38212134497
38212985048
38212993049
38202241252
38206886993
38210451354
38212943072
38198266956
38211807331
38211815560
38203235175
38214978833
38208414320
38208421740
38203022522
38203015923
38211041945
38196998567
38197006857
38209723056
38209738032
38196035987
38196048604
38200223933
38214489636
38211146454
38198843827
38198834756
38199838791
38208263278
38208274507
38201338623
38200513226
38202484480
38202475309
38208737451
38208729819
38198667115
38214586800
38214576031
38209407054
38209418427
38202137467
38202123785
38196423089
38204565082
38206392898
38206383992
38214198324
38212823706
38210314237
38210305776
38203226779
38214095864
38214085956
38197825701
38197816149
38211203632
38199261229
38199275900
38203264348
38203277402
38202916782
38211671118
38211688569
38196408084
38196419946
38196434431
38200559281
38202453339
38198625394
38198616717
38203965719
38197201835
38207934745
38207927166
38207819396
38212852223
38205222365
38205237100
38203712175
38212256760
38212242779
38210941136
38201067727
38201058337
38200566419
38196827189
38196838939
38208514981
38203906665
38203732936
38214921458
38208134916
38208504041
38204198699
38195202464
38212867626
38201045741
38206943857
38199379913
38205241626
38199725271
38200175275
38210439594
38210443583
38208061744
38208054085
38201681296
38214517810
38214501698
38207695550
38207946776
38115163782
38210131191
38115123358
38205771069
38205786139
38214599837
38210968891
38205729052
38214701882
38214711409
38202267534
38202252356
38211747454
38114961742
38115071302
38210706630
38210698602
38115212051
38207049886
38198392901
38115208431
38199429627
38199871112
38209563098
38204754236
38204746949
38209488399
38196752196
38196734985
38196744585
38115242154
38196815251
38211888516
38219227050
38206362104
38200577220
38209165502
38198959622
38212224842
38203567773
38205732942
38208802330
38201861074
38201858209
38213761699
38196114511
38201942804
38198589547
38212187328
38115615491
38115608842
38199312024
38196211900
38198744011
38208144456
38195745411
38206629587
38198411989
38201483277
38201493788
38210662091
38211121232
38196326981
38207439244
38207624243
38199207523
38200901040
38198171240
38195675557
38205655260
38210018929
38212048614
38200126338
38209372860
38204445011
38194811563
38198021275
38198012686
38198008777
38208006134
38207994669
38201443100
38115186684
38203368689
38203376531
38115402146
